gebied;compartiment;datetime;X_RD;Y_RD;date_added;source;script;parameter;value;method;unit
Westerschelde;9;2017-12-13T09:20:00Z;75167.5349240296;374081.1659944697;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;1.19;scanfish;ug/l
Westerschelde;9;2017-12-13T09:20:00Z;75167.5349240296;374081.1659944697;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;2.86320648945975;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;9;2017-12-13T09:20:00Z;75167.5349240296;374081.1659944697;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0295612877161767;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;9;2017-12-13T09:20:00Z;75167.5349240296;374081.1659944697;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;260.74500983546;14C incubation;µmol fotonen m-2 s-1
Westerschelde;9;2017-12-13T09:20:00Z;75167.5349240296;374081.1659944697;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.618;scanfish;/m
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;2;14C incubation;mg C/m2/d
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.128;scanfish;ug/l
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;0.571580002675673;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00503433581070558;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;338.869098099824;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-01-14T12:06:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.974;scanfish;/m
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;7;14C incubation;mg C/m2/d
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.155;scanfish;ug/l
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;1.38549112468968;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0111854014570583;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;364.062191917001;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-02-11T11:40:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.694;scanfish;/m
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;8;14C incubation;mg C/m2/d
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;4.114;scanfish;ug/l
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;1.20342308308336;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00737460902983364;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;449.817450504181;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-03-04T12:26:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;11.857;scanfish;/m
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;34;14C incubation;mg C/m2/d
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.436;scanfish;ug/l
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.33802762839816;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0167761937686376;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;442.760563641139;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-03-25T11:35:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.022;scanfish;/m
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;55;14C incubation;mg C/m2/d
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;4.945;scanfish;ug/l
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;1.85174341814016;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00980362038528505;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;447.329700560446;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-04-08T11:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.367;scanfish;/m
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;287;14C incubation;mg C/m2/d
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;7.12;scanfish;ug/l
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.21818711102742;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0164145304442723;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;528.764834436186;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-04-22T11:11:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.406;scanfish;/m
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1402;14C incubation;mg C/m2/d
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;57.878;scanfish;ug/l
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.15732745988734;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0186503397160554;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;605.569198226651;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-05-06T11:19:59Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.205;scanfish;/m
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;866;14C incubation;mg C/m2/d
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;26.3;scanfish;ug/l
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.1888390840678;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0123112290898129;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;647.90129290806;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-05-27T12:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.258;scanfish;/m
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;1316;14C incubation;mg C/m2/d
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;31.328;scanfish;ug/l
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.1312736043046;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0134258160438108;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;556.446061749964;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-06-24T12:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.52;scanfish;/m
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;386;14C incubation;mg C/m2/d
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;8.31;scanfish;ug/l
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;10.0552443817359;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0187144800672229;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;592.920961725601;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-07-08T12:10:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.165;scanfish;/m
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;137;14C incubation;mg C/m2/d
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;7.508;scanfish;ug/l
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;6.01554231682271;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0248240563938939;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;627.372501481701;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-07-29T11:19:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.8214;scanfish;/m
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;218;14C incubation;mg C/m2/d
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;8.454;scanfish;ug/l
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;9.33942064523884;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0165450542327348;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;632.416114924473;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-08-26T13:30:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;5.362;scanfish;/m
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;199;14C incubation;mg C/m2/d
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;7.477;scanfish;ug/l
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;7.83646553284423;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0151765718190335;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;609.263550494659;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-09-23T12:45:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.856;scanfish;/m
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;111;14C incubation;mg C/m2/d
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;11.327;scanfish;ug/l
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.29708597481599;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00473973758252497;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;764.931380054004;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-10-14T12:27:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.969;scanfish;/m
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;12;14C incubation;mg C/m2/d
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;4.714;scanfish;ug/l
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.4569155410974;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0105952149633953;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;542.68034335638;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2009-11-18T12:48:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.215;scanfish;/m
Westerschelde;NA;2009-12-09T14:00:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2009-12-09T14:00:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;10;14C incubation;mg C/m2/d
Westerschelde;NA;2009-12-09T14:00:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2009-12-09T14:00:00Z;85590.35477989075;359978.99699327187;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;6.795;scanfish;ug/l
